sample
0.13009644
0.127594
0.12503052
0.12249756
0.12008667
0.11779785
0.11550903
0.11306763
0.11035156
0.10736084
0.10421753
0.10095215
0.0975647
0.09396362
0.09017944
0.08639526
0.082733154
0.07922363
0.07574463
0.072143555
0.068481445
0.06491089
0.061523438
0.058135986
0.054626465
0.050964355
0.047180176
0.043548584
0.040130615
0.03692627
0.0340271
0.03149414
0.02935791
0.02746582
0.0256958
0.024017334
0.022583008
0.021392822
0.02041626
0.019622803
0.018981934
0.018615723
0.018585205
0.01876831
0.019104004
0.019500732
0.020050049
0.020751953
0.021514893
0.022277832
0.023010254
0.023773193
0.02456665
0.025421143
0.026306152
0.027282715
0.028564453
0.030151367
0.031982422
0.03390503
0.03591919
0.038116455
0.04055786
0.043060303
0.04537964
0.0473938
0.049224854
0.051116943
0.053222656
0.055389404
0.057434082
0.059295654
0.061065674
0.06283569
0.06466675
0.0664978
0.068481445
0.07070923
0.073272705
0.07608032
0.079071045
0.082214355
0.08557129
0.08898926
0.09234619
0.09555054
0.09869385
0.10177612
0.10491943
0.10809326
0.11123657
0.1144104
0.11758423
0.120788574
0.12399292
0.12722778
0.1305542
0.13409424
0.13775635
0.14144897
0.14492798
0.14813232
0.15109253
0.15393066
0.15667725
0.15939331
0.16223145
0.16537476
0.1689148
0.1725769
0.17602539
0.17901611
0.18173218
0.18444824
0.18722534
0.1897583
0.19177246
0.1932373
0.19448853
0.19573975
0.19692993
0.1977539
0.19799805
0.1977539
0.1972351
0.19668579
0.19592285
0.1947937
0.1932373
0.19134521
0.18930054
0.18713379
0.18460083
0.18164062
0.17825317
0.17456055
0.17071533
0.16668701
0.16238403
0.15765381
0.15255737
0.14718628
0.14160156
0.13574219
0.1295166
0.12283325
0.11581421
0.108551025
0.10110474
0.093444824
0.08547974
0.07720947
0.068573
0.05960083
0.05041504
0.041046143
0.031585693
0.022155762
0.012756348
0.0033569336
-0.006134033
-0.015838623
-0.025878906
-0.036254883
-0.046966553
-0.057861328
-0.06893921
-0.08013916
-0.0914917
-0.10296631
-0.114593506
-0.12631226
-0.13809204
-0.1499939
-0.1621399
-0.1748352
-0.1880188
-0.20169067
-0.21554565
-0.22943115
-0.24334717
-0.25735474
-0.27145386
-0.2855835
-0.2996521
-0.31362915
-0.32751465
-0.3413391
-0.35516357
-0.368927
-0.3826294
-0.39630127
-0.4099121
-0.42349243
-0.43701172
-0.45046997
-0.4637146
-0.4767456
-0.48962402
-0.5024109
-0.51519775
-0.5279541
-0.5406494
-0.55322266
-0.5656433
-0.5777588
-0.5895386
-0.60079956
-0.6116333
-0.6220398
-0.6320801
-0.64178467
-0.6512451
-0.66049194
-0.6694641
-0.67807007
-0.6861572
-0.6937256
-0.70077515
-0.7074585
-0.71377563
-0.71984863
-0.725708
-0.7312927
-0.73654175
-0.74124146
-0.7453003
-0.7487488
-0.7515869
-0.75393677
-0.7558899
-0.7575073
-0.758728
-0.7593994
-0.7595215
-0.75909424
-0.7582092
-0.75686646
-0.7550659
-0.7526245
-0.7496033
-0.74606323
-0.7420349
-0.7375183
-0.7324219
-0.7267151
-0.72039795
-0.71347046
-0.7060852
-0.69833374
-0.69036865
-0.68222046
-0.67370605
-0.6647339
-0.65527344
-0.64541626
-0.63531494
-0.625
-0.6143799
-0.603302
-0.5917969
-0.5800171
-0.56817627
-0.55633545
-0.54437256
-0.53204346
-0.51916504
-0.5057068
-0.49179077
-0.47735596
-0.46243286
-0.4468994
-0.43096924
-0.41482544
-0.3986206
-0.38226318
-0.365448
-0.34814453
-0.33032227
-0.31222534
-0.29388428
-0.27529907
-0.25646973
-0.23730469
-0.21795654
-0.19839478
-0.17858887
-0.15853882
-0.13830566
-0.11810303
-0.09802246
-0.07800293
-0.057891846
-0.037628174
-0.017364502
0.0028076172
0.022888184
0.042907715
0.0630188
0.08319092
0.10321045
0.12295532
0.14245605
0.16192627
0.18145752
0.2012024
0.22094727
0.24060059
0.26013184
0.27960205
0.29904175
0.31835938
0.33743286
0.35614014
0.37451172
0.3927307
0.4107666
0.42843628
0.44561768
0.46228027
0.47851562
0.49447632
0.5102539
0.52578735
0.5410156
0.5559082
0.57037354
0.5845337
0.5984192
0.61206055
0.6253357
0.6381836
0.6503601
0.66192627
0.67303467
0.6838379
0.6944885
0.7049866
0.71502686
0.7244568
0.7331848
0.74124146
0.74890137
0.7562256
0.7631836
0.76971436
0.7758789
0.78186035
0.78775024
0.7934265
0.79870605
0.8034973
0.8077698
0.81155396
0.8147888
0.8173523
0.8193054
0.8208313
0.82199097
0.82284546
0.82321167
0.82321167
0.822876
0.8222656
0.8211975
0.81970215
0.8178711
0.8157654
0.81344604
0.81073
0.80752563
0.8038025
0.7996216
0.7949829
0.7898865
0.7843323
0.77841187
0.77212524
0.7654724
0.7583618
0.750885
0.74313354
0.73513794
0.7268677
0.7182312
0.709198
0.69973755
0.6897888
0.6791992
0.66796875
0.65631104
0.64434814
0.6320801
0.6194763
0.60647583
0.59313965
0.5794983
0.56555176
0.55130005
0.5367737
0.5220947
0.50735474
0.49243164
0.4770813
0.4612732
0.44528198
0.4293518
0.41348267
0.3973999
0.38095093
0.3640442
0.34683228
0.3293457
0.3116455
0.2937317
0.27578735
0.2576599
0.2392273
0.22027588
0.20101929
0.18157959
0.16210938
0.1425476
0.122558594
0.102264404
0.081970215
0.06185913
0.041900635
0.021911621
0.0017700195
-0.0184021
-0.03866577
-0.059051514
-0.079711914
-0.10055542
-0.121398926
-0.1421814
-0.1628418
-0.18341064
-0.2038269
-0.22387695
-0.24362183
-0.2633667
-0.28347778
-0.3039856
-0.32473755
-0.34545898
-0.36608887
-0.38671875
-0.40719604
-0.4272461
-0.44656372
-0.46524048
-0.48358154
-0.50180054
-0.52008057
-0.5383301
-0.5565491
-0.57489014
-0.5934448
-0.61206055
-0.63046265
-0.6483154
-0.6654968
-0.6821594
-0.69873047
-0.7153015
-0.73187256
-0.74823
-0.76416016
-0.7798157
-0.795166
-0.8100586
-0.8240967
-0.8375244
-0.85098267
-0.8652649
-0.87997437
-0.8934326
-0.9034729
-0.9090576
-0.9109497
-0.9109497
-0.9104004
-0.909729
-0.9088135
-0.90771484
-0.9069519
-0.9069519
-0.90771484
-0.9088135
-0.9099121
-0.9107666
-0.9114075
-0.91171265
-0.9115906
-0.9110718
-0.91030884
-0.9095154
-0.90893555
-0.9088135
-0.9091797
-0.9099121
-0.9107361
-0.91156006
-0.9122925
-0.91296387
-0.91345215
-0.91360474
-0.9135742
-0.91348267
-0.91345215
-0.9133911
-0.91326904
-0.91311646
-0.9131775
-0.9135132
-0.91412354
-0.914917
-0.91586304
-0.9168701
-0.91778564
-0.918396
-0.9185791
-0.91848755
-0.91833496
-0.91830444
-0.9184265
-0.9187622
-0.91952515
-0.9206543
-0.92196655
-0.9232178
-0.92419434
-0.9248352
-0.92507935
-0.92489624
-0.924469
-0.92404175
-0.9239502
-0.9242859
-0.9248657
-0.92544556
-0.9257202
-0.9255371
-0.92489624
-0.9237366
-0.92233276
-0.92099
-0.92004395
-0.91967773
-0.9199219
-0.9202881
-0.9200134
-0.9180603
-0.91378784
-0.9072571
-0.89904785
-0.88952637
-0.87854004
-0.8659973
-0.85217285
-0.8378296
-0.82366943
-0.80960083
-0.795166
-0.7798462
-0.7633972
-0.7460327
-0.72802734
-0.7096863
-0.6913452
-0.6732178
-0.6553345
-0.6375122
-0.61950684
-0.6012573
-0.5827637
-0.56396484
-0.5449524
-0.5256958
-0.50634766
-0.48712158
-0.46798706
-0.4489441
-0.42990112
-0.41085815
-0.39175415
-0.3725586
-0.35339355
-0.33444214
-0.31573486
-0.29718018
-0.2784729
-0.259552
-0.24041748
-0.22106934
-0.20141602
-0.18136597
-0.16104126
-0.14077759
-0.12088013
-0.101257324
-0.081726074
-0.06201172
-0.04232788
-0.022888184
-0.0037231445
0.015258789
0.034332275
0.053619385
0.07293701
0.092163086
0.11114502
0.12994385
0.14868164
0.16744995
0.18637085
0.20529175
0.22415161
0.24291992
0.26168823
0.28042603
0.2991333
0.31762695
0.33599854
0.3543396
0.37286377
0.39169312
0.41067505
0.4296875
0.44851685
0.46697998
0.4850464
0.5027466
0.52008057
0.537323
0.55444336
0.57144165
0.5882263
0.60479736
0.62106323
0.6369629
0.6524658
0.66778564
0.6830139
0.69815063
0.7133179
0.7284241
0.7435303
0.75842285
0.77285767
0.7866211
0.7998352
0.81277466
0.8258667
0.83895874
0.85165405
0.863739
0.87542725
0.8871155
0.8982239
0.9076538
0.91412354
0.9173889
0.91833496
0.91848755
0.9187622
0.9194336
0.92019653
0.92089844
0.9214783
0.92196655
0.9222717
0.9224243
0.9223938
0.92230225
0.9222107
0.92233276
0.92276
0.9234009
0.92404175
0.924469
0.9246826
0.9248352
0.9252014
0.9257202
0.926178
0.9265137
0.9267578
0.9269409
0.92697144
0.92681885
0.9265747
0.92645264
0.92645264
0.9265137
0.9265747
0.92666626
